Date,BCOMTR Index,LBUSTRUU Index,RU20INTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5TELS Index,S5UTIL Index,SPXT Index
1995/8/3,117.052,637.21,1084.14,116.3112,118.02,115.21,128.08,124.55,122.67,144.5,120.41,114.74,111.19,711.16
1995/8/4,116.784,638.36,1087.63,116.0474,118.57,114.83,128.03,124.98,122.43,145.72,120.24,114.04,111.31,711.45
1995/8/7,116.609,639.19,1090.96,116.4597,118.68,114.35,128.64,125.08,122.78,146.11,120.86,114.08,111.47,712.91
1995/8/8,116.866,639.57,1089.61,116.5891,118.89,113.81,128.99,124.87,122.84,147.17,120.5,114.01,111.29,713.44
1995/8/9,117.016,638.68,1092.73,115.9028,118.41,113.96,128.24,125.25,122.36,149.56,119.63,113.94,110.57,712.68
1995/8/10,117.037,637.53,1091.52,115.6526,118.24,113.1,128.34,125.19,121.42,148.04,118.78,113.59,110.36,709.99
1995/8/11,117.031,634.71,1091.02,114.9982,117.34,112,127.44,124.2,120.89,149.67,118.43,113.06,110.3,707.14
1995/8/14,117.092,635.42,1095.5,116.1871,118.11,112.31,128.1,125.67,122.11,152.45,118.88,113.86,110.12,713.1
1995/8/15,117.151,636.31,1097.04,115.9917,117.44,111.29,128.42,124.68,122.14,152.87,118.73,113.78,109.94,711.71
1995/8/16,117.171,637.53,1103.3,116.3971,116.65,110.27,129.14,123.99,122.29,155.94,119.86,113.95,110.86,713.67
1995/8/17,117.863,636.95,1108.34,116.1453,116.13,110.31,128.88,123.53,122.2,156.04,120.06,113.55,110.69,712.52
1995/8/18,118.432,637.27,1110.54,116.1335,115.75,110.65,129.89,123.71,122.03,155.02,120,113.9,110.91,712.82
1995/8/21,119.659,638.87,1114.93,115.8631,116.03,111.12,130.2,124.43,122.42,149,120.21,114.98,110.78,711.44
1995/8/22,119.464,638.04,1110.77,115.6316,116.01,111.13,130.58,124.47,122.29,152.14,120.31,115.17,110.95,713.27
1995/8/23,119.628,637.53,1111.46,114.8622,115.65,110.91,129.74,124.64,121.67,152.13,119.56,113.96,110.5,710.34
1995/8/24,119.406,640.34,1108.39,114.7202,116.53,110.68,130.32,125.13,121.68,150.36,119.29,114.73,110.49,710.77
1995/8/25,119.265,644.11,1110.78,115.2312,117.04,111.6,132.25,124.97,122.37,148.22,119.73,116.67,111.43,714.15
1995/8/28,119.314,645,1107.16,114.4006,117.1,111.31,134.51,124.79,122.42,144.4,119.68,116.74,111.47,712.82
1995/8/29,118.914,644.23,1100.87,114.9934,117.3,111.24,134.58,125.07,122.48,144.89,119.47,117.41,110.94,714.13
1995/8/30,118.217,645.26,1107.37,114.7715,117.37,111.23,135.09,125.68,122.35,146.03,118.94,118.34,110.58,715.54
1995/8/31,119.317,646.55,1115.09,114.5146,117.13,111.76,134.91,125.82,122.47,148.25,118.73,118.85,110.38,716.82
1995/9/1,119.765,648.12,1118.09,115.3043,117.47,113.84,135.59,125.37,123.34,146.78,119.32,118.6,110.93,719.34
1995/9/5,120.152,650,1125.71,116.0824,117.6,114.67,136.31,126.11,124.4,152.36,120.92,119.16,111.06,726.26
1995/9/6,119.755,650.06,1134.47,116.4606,118.05,113.84,136.48,126.55,125.25,152.86,121.65,118.52,110.63,727.68
1995/9/7,119.849,649.09,1139.73,116.369,117.68,114.38,136.12,126.76,125.06,153.83,121.8,118.23,110.73,727.88
1995/9/8,119.96,648.51,1148.63,116.9448,117.75,114.37,137.21,127.45,125.12,154.78,123.06,118.86,110.88,730.94
1995/9/11,120.11,649.03,1150.4,117.1222,118.45,114.86,137.69,127.57,124.85,155.54,123.87,118.41,110.61,732.54
1995/9/12,120.593,651.29,1152.7,117.3862,119.59,116.21,139.13,127.69,125.69,153.93,124.43,118.75,111.48,735.87
1995/9/13,120.1,650.51,1154.66,117.4703,120.95,116.39,139.67,128.39,126.28,154.15,123.75,120.21,111.26,739.11
1995/9/14,120.552,653.36,1155.77,117.9647,122.05,117.18,141.93,129.95,127.42,152.73,124.74,122.67,112.55,745.31
1995/9/15,121.019,652.45,1148.68,118.3084,122.68,117.17,142.94,130,127.49,148.3,123.85,124.31,112.57,744.98
1995/9/18,122.104,650.97,1145.22,118.0664,123.27,115.79,141.69,131.08,126.84,150.03,123.16,124.08,112.76,744.5
1995/9/19,121.718,652.13,1146.97,117.7406,123.93,116.12,142.71,132.23,126.05,152.61,121.62,124.02,112.86,746.34
1995/9/20,120.987,653.23,1150.78,118.1867,124.49,116.27,143.22,133.03,126.33,152.07,120.93,127.62,113.46,749.66
1995/9/21,121.364,650.13,1146.09,117.2524,124.47,115.94,141.04,135.08,125.39,149.15,120.03,126.15,112.99,744.88
1995/9/22,120.077,649.54,1140.45,116.7633,125.17,115.08,140.25,135.42,125.11,148.14,118.8,126.6,113.46,743.26
1995/9/25,120.054,649.93,1133.61,116.8764,125.33,114.56,140.8,136.01,125.26,147.16,118.55,126.33,113.97,743.36
1995/9/26,120.08,649.35,1129.39,116.5626,125.89,113.11,140.76,137.09,124.87,146.02,118.02,127.21,115,742.85
1995/9/27,119.959,649.22,1118.37,115.9578,125.82,113.29,141.17,137.07,124.02,145.66,117.64,128.21,115.72,742.74
1995/9/28,120.582,649.48,1128.02,116.6641,125.8,114.23,143.18,136.68,125.08,149.87,118.72,128.43,116.97,748.93
1995/9/29,120.453,652.84,1135,115.9436,125.67,113.88,143.26,136.66,125.42,147.24,119.11,128.35,116.92,747.07
1995/10/2,120.485,653.19,1122.65,115.6338,125.85,113.38,142.7,136.47,124.68,145.02,117.86,127.4,117.54,743.65
1995/10/3,119.918,654.37,1111.66,114.8835,126.97,113.68,143.91,138.25,123.85,144.93,116.22,126.95,118.3,744.47
1995/10/4,119.836,655.61,1100,113.403,128.1,115.46,144.56,140.24,122.83,140.95,114.69,127.55,118.1,743.48
1995/10/5,118.703,656.13,1101.52,114.2027,127.68,115,144.67,139.74,123,143.68,116.1,126.67,117.74,745.22
1995/10/6,118.825,656.52,1103.85,114.1903,128.11,114.91,145.26,140.43,123.32,141.62,115.81,126.48,117.18,745.11
1995/10/9,#N/A,#N/A,1085.01,113.471,128.26,114.67,144.71,139.28,122.16,136.86,114.49,126.76,117.58,739.84
1995/10/10,119.547,656.85,1077.43,113.2643,128.09,114.63,144.32,137.83,122.05,136.48,115.09,126.81,118.61,738.75
1995/10/11,119.756,656.65,1089.65,113.3094,127.99,113.81,145.7,137.79,122.79,139.45,114.98,126.87,118.57,741.34
1995/10/12,119.349,657.63,1099.53,114.7657,127.86,113.47,147.22,139.08,123.81,141.92,115.15,126.92,118.01,746.02
1995/10/13,119.966,660.57,1104.85,114.7612,128.05,114.51,148.03,139.68,124.81,141.28,115.8,126.16,117.56,747.81
1995/10/16,120.207,660.31,1105.22,113.7902,127.86,114.2,147.74,139.6,124.43,142.06,115.92,124.95,117.4,745.93
1995/10/17,119.565,660.77,1107.13,113.8481,127.64,114.55,148.13,139.73,125,147.89,115.41,126.95,117.76,750.73
1995/10/18,119.494,660.05,1112.2,113.1426,127.72,114.38,148.23,140.33,125.02,151.25,114.47,126.18,118.13,751.71
1995/10/19,119.833,660.57,1109.73,113.4988,130.16,114.54,147.17,142.01,125.56,151.67,114.28,127.87,119.14,755.83
1995/10/20,120.078,659,1107.56,113.4928,129.76,114.78,144.53,141.65,125.39,148.23,113.95,127.4,120.35,751.76
1995/10/23,120.209,658.68,1101.03,112.5815,128.85,113.74,144.15,141.67,124.11,150.58,111.99,127.18,119.97,748.7
1995/10/24,120.198,660.57,1100.39,112.4978,129.83,114.54,142.16,143.21,124.58,150.68,112.69,128.15,120.41,750.59
1995/10/25,120.421,661.03,1089.71,111.6454,129.57,114.7,139.24,143.71,123.84,147.84,111.15,127.9,120.85,745.43
1995/10/26,121.041,659.72,1078.03,109.8854,128.26,112.91,137.63,141.85,122.39,148.74,110.35,126.82,119.98,738.11
1995/10/27,120.749,660.37,1077.54,110.8384,128.5,112.6,139.96,140.62,122.8,150.92,111.91,127.26,119.15,742
1995/10/30,121.078,661.03,1083.72,111.0662,128.66,113.97,139.35,140.91,124.05,154.69,112.29,128.43,119.22,746.63
1995/10/31,121.481,661.33,1084.24,110.3707,128.86,114.05,138.75,140.3,124.08,152.78,111.55,129.28,118.33,744.4
1995/11/1,122.063,663.07,1089.28,111.0059,129,114.88,141.27,141.41,123.68,152.48,111.61,129.71,119.29,748.01
1995/11/2,122.813,664.66,1101.22,113.2331,129.65,114.34,143.39,140.62,125.62,155.62,112.42,130.71,119.19,755.24
1995/11/3,122.353,664.33,1107.94,112.8357,129.99,114.78,142.97,140.52,125.8,157.32,112.99,130.6,119.39,756.37
1995/11/6,122.264,664.07,1108.34,113.2654,129.21,114.51,142.64,140.18,125.94,154.65,112.75,130.14,118.31,753.74
1995/11/7,122.352,663.27,1103,113.716,129.08,114.29,141.79,141.1,125.77,150.05,113.13,129.4,118.11,751.03
1995/11/8,122.408,665.39,1106.25,114.3361,130.82,116.36,144.02,142.55,126.97,149.89,113.51,130.13,118.92,758.1
1995/11/9,122.212,664.46,1112.42,114.4842,130.18,115.26,145.23,142.24,127.03,155.43,113.43,129.3,118.15,760.31
1995/11/10,122.839,663.4,1113.68,114.4865,130.23,115.02,144.74,141.52,127.61,155.49,113.67,128.7,117.69,759.66
1995/11/13,122.269,664.86,1111.18,114.3791,131.21,115.9,143.69,141.85,127.64,153.23,113.49,128.8,117.8,759.26
1995/11/14,121.891,664.86,1103.57,114.0328,131.12,116.05,142.03,142.89,127.24,148.58,113.13,128.73,117.49,755.48
1995/11/15,121.839,664,1103.3,115.3807,132.87,116.99,142.32,144.48,127.84,149.76,113.12,130.09,118.09,761.67
1995/11/16,122.608,665.78,1108.55,115.5855,134.13,118.46,144.25,144.04,129.42,149.2,112.72,130.76,118.96,766.06
1995/11/17,123.55,666.38,1111.99,116.4762,134.62,120.41,145.38,144.26,129.51,147.93,113.53,131.9,119.18,769.57
1995/11/20,123.416,666.18,1106.49,116.812,134.39,120.12,144.53,143.46,129.17,143.55,113.79,130.95,118.68,765.56
1995/11/21,122.99,665.39,1102.39,117.6497,135.06,120.87,145.58,143.89,130.2,143.69,114.87,131.53,119.29,770
1995/11/22,123.278,665.32,1102.88,117.8112,133.91,119.46,145.54,142.83,130.46,142.11,117.13,131.06,118.28,767.66
1995/11/23,#N/A,#N/A,1102.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1995/11/24,123.641,666.51,1105.88,118.3025,134.26,119.32,145.9,142.58,130.57,144.4,117.27,130.98,118.18,769.69
1995/11/27,123.826,667.7,1109.91,118.2356,133.94,119.67,146.67,143.13,130.78,143.21,118.8,132.14,119.25,771.43
1995/11/28,123.321,667.57,1115.32,118.0658,134.53,119.77,147.42,144.86,131.96,149.02,118.85,133.73,119.24,778.1
1995/11/29,123.495,668.7,1122.86,118.4764,134.68,119.45,147.87,145.76,132.77,148.12,119.05,133.97,119.55,779.98
1995/11/30,123.379,671.24,1129.79,117.2302,134.4,118.48,148.41,146.9,132.63,146.93,118.42,132.2,118.85,777.07
1995/12/1,124.08,672.54,1134.27,117.6605,134.73,119.73,149.64,146.08,133.52,144.65,118.64,133.57,119.28,779.15
1995/12/4,124.717,675.22,1144.24,118.577,135.61,121.04,152.19,148.32,134.51,147.1,119.61,135.06,120.13,787.8
1995/12/5,125.653,674.42,1146.6,119.0959,137.42,121.9,152.63,151.56,135.59,146.12,120.65,134.47,121.28,793.01
1995/12/6,125.683,674.42,1144.93,119.3341,138.8,122.35,153.72,152.98,136.26,145.7,120.5,134.13,121.65,796.41
1995/12/7,125.942,673.21,1138.68,118.1297,138.33,122.56,151.56,152.06,135.47,145.68,119.11,133.4,120.44,791.29
1995/12/8,126.766,673.28,1140.89,118.2661,138.5,123.42,151.42,151.89,134.9,149.58,118.7,132.74,120.41,792.98
1995/12/11,126.727,674.48,1142.87,118.6689,138.8,126.45,150.81,152.06,135.11,149.06,118.12,134.44,120.93,795.63
1995/12/12,126.641,674.28,1141.1,118.7149,139.38,126.65,150.21,152.41,135.39,146.24,117.09,134.92,121.39,794.68
1995/12/13,127.636,674.01,1145.23,118.8506,140.12,127.98,150.1,154.09,136.16,145.46,116.68,137.69,121.76,798.76
1995/12/14,128.21,674.08,1145.03,118.4786,140.03,126.18,148.02,155.1,135.29,140.27,117.03,136.35,122.09,792.69
1995/12/15,128.001,674.22,1137.64,118.522,140.12,125.46,148.52,154.8,134.91,138.04,116.82,137.74,123.01,791.95
1995/12/18,128.767,#N/A,1113.09,116.5691,137.75,123.12,146.08,152.65,133.31,134.87,114.86,135.76,123.3,779.77
1995/12/19,129.232,674.48,1121.42,116.9119,137.63,124.23,148.25,150.53,133.72,141.97,115.68,137.3,124.08,786.35
1995/12/20,129.312,674.48,1131.75,116.2693,134.2,124.34,147.21,149.46,133.05,138.55,115.48,135.96,123.1,778.69
1995/12/21,128.948,674.55,1138.82,118.1143,134.28,125.15,147.28,152.51,133.68,140.48,116.06,136,123.89,784.57
1995/12/22,128.987,676.16,1144.78,117.8164,134.56,125.6,147.78,152.99,134.05,141.61,116.18,136.2,124.01,786.47
1995/12/25,#N/A,#N/A,1144.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1995/12/26,129.308,677.17,1146.96,117.7409,135.74,125.99,148.75,153.98,134.48,142.13,116.38,136.24,124.23,789.48
1995/12/27,130.07,678.24,1152.23,117.7224,136.22,126.66,149.62,152.95,134.55,140.69,115.96,136.98,124.47,790.2
1995/12/28,129.339,679.45,1152.08,117.5091,136.07,127.3,149.5,154.2,134.53,138.28,115.94,136.96,124.89,789.69
1995/12/29,129.908,680.66,1159.6,118.187,136.22,125.97,149.64,154.5,135.93,138.77,117.29,137.33,125.19,792.04
1996/1/1,#N/A,#N/A,1159.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996/1/2,130.878,#N/A,1162.62,119.9827,137.46,126.49,150.28,152.66,137.49,140.21,119.85,139.08,125.73,798.22
1996/1/3,131.355,681.57,1156.6,120.5124,138.48,126.09,150.41,152.58,137.76,136.56,120.88,141.12,126.05,799.12
1996/1/4,130.868,680.07,1140.41,120.0892,138.04,127.14,147.7,152.93,136.7,134.79,120.3,139.59,125.57,794.47
1996/1/5,131.76,678.98,1145.57,118.9597,136.96,129.01,146.84,151.52,136.51,135.52,120.38,140.23,126.28,793.2
1996/1/8,130.825,679.26,1145.45,118.9778,137.39,129.93,147.05,152.88,137.73,135.31,120.37,139.65,126.3,795.68
1996/1/9,131.149,679.32,1128.03,117.446,136.54,128.47,144.71,151.17,135.8,128.87,119.58,137.52,126.52,784.16
1996/1/10,130.768,676.47,1111.88,115.524,134.2,125.19,141.66,147.16,133.09,128.69,117.74,134.89,125.32,770.11
1996/1/11,128.837,677.28,1122.13,116.7386,134.28,125.04,142.87,147.44,133.85,132.75,117.86,135.97,125.51,775.56
1996/1/12,127.471,678.03,1120.15,115.805,134.96,123.45,144.2,148.25,133.63,131.17,117.47,136.14,124.78,774.43
1996/1/15,#N/A,#N/A,1109.05,115.8791,135.2,122.63,143.72,149.55,133.45,126.09,116.73,136.95,125.07,771.87
1996/1/16,125.744,680.89,1107.92,116.4865,137.21,123.65,146.86,151.87,134.03,130.7,116.45,140.37,126.83,782.97
1996/1/17,126.703,683.27,1111.2,114.9615,136.46,123.87,147.95,151.52,133.76,129.05,116.45,139.75,126.56,780.37
1996/1/18,127.526,684.29,1116.19,114.1435,137.09,124.51,147.87,152.42,134.59,132.71,115.7,139.05,126.16,782.85
1996/1/19,127.319,684.5,1121,114.8514,138.39,124.61,149.17,152.16,135.55,136.79,116.77,136.82,125.96,787.48
1996/1/22,127.041,682.46,1128,116.3084,138.14,123.63,149.43,151.85,136.08,138.9,119.47,134.76,125.46,789.5
1996/1/23,127.783,681.57,1132.21,116.6649,138.15,122.24,149.05,152.92,135.8,138.67,118.76,134.63,125.69,788.72
1996/1/24,128.161,683.14,1139.88,117.271,140.11,123.02,149.61,156.56,136.45,142.7,119.64,136.88,126.58,797.98
1996/1/25,126.766,680.62,1140.22,116.854,138.44,123.43,149.63,155.76,136.41,140.1,120.1,135.79,125.94,794.22
1996/1/26,127.436,682.66,1142.59,117.7783,139.39,124.52,150.47,157.98,137.5,140.95,120.56,136.61,126.33,800.13
1996/1/29,128.411,681.78,1144.83,118.0441,139.37,125.16,152.23,158.48,137.65,141.14,121.77,137.57,126.59,803.64
1996/1/30,129.588,683.82,1150.94,119.162,140.47,124.59,153.98,161.77,138.89,142.75,124.56,137.99,126.53,811.3
1996/1/31,130.842,685.18,1158.36,120.5817,140.18,125.77,157.12,162.88,140.25,144.25,124.96,139.65,127.4,819
1996/2/1,131.17,684.65,1165.7,121.69,140.44,127.6,155.69,162.76,140.51,146.94,126.22,139.66,126.85,822.3
1996/2/2,131.448,683.56,1166.74,120.6012,139.6,126.98,154.75,161.94,140.76,147.21,126.03,138.86,126.16,818.97
1996/2/5,129.365,683.35,1169.7,121.405,140.45,126.73,155.76,162.73,141.9,151.9,126.88,140.69,126.93,826.23
1996/2/6,130.257,683.97,1175.88,122.5091,141.19,126.94,157.73,161.82,143.37,153.57,127.69,143.55,127.22,832.56
1996/2/7,130.376,684.11,1173.69,124.0277,142.54,126.72,159.02,164.13,143.52,151.77,127.3,145.74,127.96,837.34
1996/2/8,130.702,684.38,1177.42,124.4395,145.15,128.64,161.69,165.76,144.87,153.26,127.67,145.08,128.29,845.44
1996/2/9,131.04,684.79,1180.12,124.1584,146.1,128.89,161.37,166.02,145.36,153,126.69,144.84,128.87,845.87
1996/2/12,130.918,686.98,1181.01,124.92,146.41,130.75,162.31,167.32,146.32,153.57,128.27,147.44,129.81,852.47
1996/2/13,132.4,687.81,1175.81,124.582,146.49,131.44,162.82,167.23,146.27,151.83,127.71,146.33,130.14,851.48
1996/2/14,132.782,686.57,1180.5,124.419,145.33,129.99,161.72,165.84,145.54,151.55,127.23,142.89,128.76,845.24
1996/2/15,132.606,684.31,1179.41,123.168,144.94,129.59,161.43,164.51,144.45,151.26,126.16,139.7,128.8,839.9
1996/2/16,132.439,682.46,1182.59,122.4973,144.29,128.91,160.27,162.81,143.59,152.59,125.4,138.28,128.09,835.7
1996/2/19,#N/A,#N/A,1182.59,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996/2/20,133.174,676.57,1172.48,121.1784,143,127.55,157.33,160.02,142.76,152.85,123.9,135.71,125.91,826.26
1996/2/21,133.856,676.84,1181.42,122.801,143.9,129.03,159.3,160.93,144.35,156.09,125.34,138.12,126.13,836.01
1996/2/22,133.895,678.49,1195.31,125.3288,145.82,131.09,161.73,163.38,146.85,160.85,126.89,139.32,127.34,849.93
1996/2/23,132.758,676.7,1197.45,125.0517,146.25,129.59,163.46,163.63,146.7,161.07,127.44,138.75,126.39,850.23
1996/2/26,133.793,676.22,1195.88,123.3936,144.79,127.32,161.52,160.75,144.94,159.14,126.7,136.11,125.05,839.12
1996/2/27,133.824,674.85,1194.26,123.0797,144.08,126.51,160.7,159.63,144.12,158.24,126.55,135.1,124.96,835.06
1996/2/28,133.281,#N/A,1195.83,123.0143,143.12,125.49,160.89,160.18,142.68,157.5,125.77,134.77,123.73,832.1
1996/2/29,133.634,673.27,1194.46,122.4824,142.41,125.98,159.74,160.08,141.89,153.32,124.46,134.29,122.66,826.59
1996/3/1,132.85,677.33,1191.85,124.3633,144.41,127.09,162.42,162.72,142.9,146.92,125.59,134.43,123.58,831.7
1996/3/4,132.106,679.76,1197.27,126.8382,146.99,126.64,164.24,165.33,145.15,145.46,126.8,134.67,124.84,840.15
1996/3/5,132.055,677.87,1202.01,128.1526,148.18,127.43,165.55,165.74,145.01,149.07,127.56,136.08,124.54,846.66
1996/3/6,132.658,675.79,1203.07,128.1767,146.56,129.19,163.81,164.26,144.74,145.41,127.67,135.68,123.63,842.02
1996/3/7,132.964,675.11,1204.36,128.3862,147.3,129.54,163.37,166.93,144.56,145.57,128.35,135.12,123.85,844.21
1996/3/8,133.328,664.61,1174.15,124.3942,142.68,125.26,156.18,161.11,140.68,142.88,126.04,130.73,120.63,818.19
1996/3/11,134.01,667.97,1184.78,126.703,144.01,126.22,155.24,160.87,143.73,146.5,129.3,131.26,120.21,826.65
1996/3/12,134.794,667.1,1180.91,127.1925,144.16,126.73,153.93,159.31,143.36,144.6,129.56,128.9,118.76,822.87
1996/3/13,135.37,666.96,1190.36,128.3348,142.57,128.13,154.59,157.89,143.3,147.51,130.57,128.44,118.32,825.14
1996/3/14,135.46,667.23,1196.74,129.254,141.61,130.3,156.46,157.41,144.32,147.38,131.67,127.31,118.47,828.15
1996/3/15,135.904,664.07,1196.66,129.1246,141.49,128.13,156.12,157.61,144.12,151.66,132,127.32,118.19,828.9
1996/3/18,137.621,665.21,1209.75,130.9089,142.64,131.12,159.4,157.89,147.32,155.76,133.9,130.87,120.82,843.44
1996/3/19,137.482,665.89,1210.76,130.0133,141.41,132.43,159.37,157.17,147.33,154.72,134.46,131.99,120.48,842.22
1996/3/20,137.947,668.38,1208.86,129.8285,143.05,130.14,160.59,158.31,146.87,149.65,132.6,132.58,121.03,840.02
1996/3/21,138.662,669.59,1210.75,129.298,142.48,130.04,159.55,162.32,146.4,147.14,132.36,132.99,121.3,839.05
1996/3/22,140.053,668.72,1212.81,129.4991,142.89,130.48,160.66,161.34,147.64,147.61,132.18,132.35,121.55,840.9
1996/3/25,140.836,671.34,1206.46,129.4209,143.03,132.14,161.62,160.29,147.17,143.92,132.44,132.9,122.16,840.15
1996/3/26,140.983,671.34,1206.78,128.8113,143.9,134.42,162.06,161.65,147.36,144.72,133.36,133.31,122.59,843.94
1996/3/27,140.805,668.04,1210.16,128.2681,141.91,133.33,161.12,159.68,146.44,145.89,132.37,132.11,122.99,838.95
1996/3/28,139.644,665.95,1211.25,128.416,141.87,133.9,161.37,160.07,146.41,145.37,132.35,131.34,122.67,839
1996/3/29,139.991,668.59,1218.77,127.4539,140.41,131.95,161.3,159.9,145.32,145.98,132.28,130.56,121.18,834.55
1996/4/1,141.357,669.55,1224.38,129.0862,142.45,132.99,164.38,162.75,146.91,146.48,132.62,133.76,121.86,845.2
1996/4/2,141.938,671.29,1227.42,128.2622,142.49,134.19,164.85,163.61,147.19,148.07,132.74,133.77,121.83,847.35
1996/4/3,141.877,670.75,1230.31,128.122,143.18,134.29,164.48,162.99,147.84,149.16,132.65,133.81,121.45,848.17
1996/4/4,143.016,669.21,1233.12,128.2084,143.46,136.39,164.11,163.31,147.79,148.56,132.7,131.78,121.26,848.21
1996/4/5,#N/A,662.39,1233.12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996/4/8,144.484,661.12,1218.11,125.9928,140.34,134.08,159.5,160.44,145.44,149.06,132.44,127.42,118.17,833.47
1996/4/9,144.21,663.06,1224.7,125.9515,139.23,135.19,157.94,158.73,144.97,148.26,133.02,127.43,118.82,830.84
1996/4/10,146.728,661.32,1219.53,124.4005,135.88,133.83,153.85,153.72,143.2,149.25,132.76,128.11,117.34,819.62
1996/4/11,148.287,660.05,1214.06,123.9984,136.35,134.27,152.48,153.24,142.11,148.39,132.2,127.54,116.61,816.7
1996/4/12,147.46,665.34,1220.09,126.3315,138,133.01,156.22,156.07,143.08,146.08,132.19,129.16,117.24,823.86
1996/4/15,147.352,666.94,1228.7,127.6791,138.74,134.7,157.64,156.41,144.99,148.2,132.89,130.33,117.76,831.33
1996/4/16,144.893,667.07,1236.15,128.6271,139.1,135.08,156.11,156.27,145.25,152.18,134.37,130.57,117.69,834.58
1996/4/17,144.999,665.87,1233.84,128.6446,137.9,133.68,156,154.94,145.03,149.54,133.46,131.09,117.18,830.31
1996/4/18,145.697,664.67,1243.39,128.5389,137.91,131.56,156.75,157.02,146.13,152.3,133.71,130.67,117.01,832.92
1996/4/19,146.004,666.27,1247.46,128.9789,137.71,132.15,156.91,158.03,146.23,152.54,133.17,132.1,116.81,834.81
1996/4/22,148.145,668.08,1256.49,129.1491,138.73,132.34,157.81,156.63,147.34,155.22,132.91,133.13,116.96,838.46
1996/4/23,149.368,667.61,1265.59,129.9501,139.03,135.05,158.06,156.58,147.68,158.13,133.38,133.09,117.35,843.25
1996/4/24,149.154,666.34,1270.01,129.4439,137.99,135.38,157.31,154.1,147.69,160.95,132.48,132.64,117.72,841.46
1996/4/25,149.587,666.67,1275.97,129.587,139.1,135.13,157.53,154.95,147.94,162.4,132.82,134.4,117.88,844.96
1996/4/26,149.505,667.54,1281.81,130.1082,139.3,135.43,158.2,155.15,147.94,161.96,132.46,133.91,117.99,845.83
1996/4/29,148.781,666.61,1283.64,130.0704,139.36,136.67,158,156.65,147.53,160.89,132.89,134.19,118.29,846.76
1996/4/30,146.847,664.83,1283.94,130.4495,140.15,135.39,158.08,156.79,147.98,160.41,132.71,133.53,118.46,846.85
1996/5/1,148.183,664.72,1291.24,131.7955,140.33,133.65,158.15,156.38,148.41,161.07,132.53,132.99,118.76,847.49
1996/5/2,147.47,659.73,1275.42,129.7234,137.95,132.27,153.6,152.23,147.08,158.96,131.87,129.62,117.18,833.12
1996/5/3,148.245,658.27,1278.65,129.4112,137.38,131.64,152.81,151.13,146.39,159.33,132.72,130.07,116.03,830.89
1996/5/6,148.174,659.8,1278.68,129.1947,137.67,131.13,151.47,150.31,145.89,160.44,133.21,130.26,116.36,829.91
1996/5/7,149.577,659.6,1274.14,128.6672,137.38,130.08,151.75,150.68,144.43,159.19,132.37,129.62,116.2,826.63
1996/5/8,150.403,661.6,1272.76,129.0199,139.19,131.61,155.07,152.6,145.21,159.56,132.45,131.54,118.53,835.28
1996/5/9,150.148,661.4,1281.63,128.571,139.99,133.07,154.95,151.45,146.07,159.12,131.64,132.48,118.64,836.37
1996/5/10,149.865,664.52,1294.31,129.7742,141.12,133.37,158.01,153.8,147.11,160.94,131.77,134.15,119.93,845.07
1996/5/13,151.1,665.65,1306.7,131.8718,142.97,135.21,159.56,156.08,148.99,165.78,133.19,135.27,121.26,857.44
1996/5/14,150.823,667.51,1317.84,133.0564,144.16,136.54,160.46,156.2,149.93,166.97,133.96,135.54,121.7,862.89
1996/5/15,150.546,667.98,1320.23,132.639,144.54,136.69,159.92,157.35,150.32,166.61,133.15,135.16,121.53,862.79
1996/5/16,149.739,666.12,1323.09,133.2813,145.35,135,159.31,158.33,150.64,165.22,132.68,135.15,120.57,862.14
1996/5/17,148.761,667.85,1329.68,133.7489,147.39,135.47,160.82,159.29,151.92,166.08,133.37,134.62,120.63,867.76
1996/5/20,149.82,669.11,1338.69,134.6525,148.29,139.05,162.06,159.81,153.16,166.59,133.18,133.96,120.8,873.34
1996/5/21,148.834,668.58,1338.14,134.7561,148.53,137.54,162.42,158.99,152.91,165.25,134.56,135.26,120.77,872.85
1996/5/22,149.571,669.64,1343.72,135.802,150.17,139.65,164.49,160.65,154.72,164.46,134.09,136.04,122.57,880.31
1996/5/23,149.439,667.78,1343.2,134.7619,150.49,139.7,163.44,161.11,153.73,164.53,133.19,134.65,121.73,877.19
1996/5/24,149.455,668.98,1344.14,134.8805,151.82,139.12,164.22,163.38,154,163.85,133.12,135.94,122.56,880.46
1996/5/27,#N/A,#N/A,1344.14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1996/5/28,148.627,668.91,1333.43,134.5147,148.88,137.48,162.08,162.12,152.08,163.39,132.22,135.7,121.44,872.32
