Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,ILF,EPP,FEZ
2010/1/19,142.4665527,35.20883942,111.5199966,41.67053986,92.17598724,103.9502792,25.58992767,311.4400024,36.25610733,27.55339622,29.43793106
2010/1/20,140.4709167,34.43464279,108.9400024,41.07128143,91.23870087,103.9502792,25.45355034,303.1199951,35.17539215,26.77237701,28.45269775
2010/1/21,140.3911133,34.60294724,107.3700027,40.68668747,89.48427582,103.9502792,25.47303391,297.9200134,33.73446274,25.90172768,27.47446442
2010/1/22,140.8301392,34.23268509,107.1699982,39.49712372,87.48950195,103.9314651,25.43407059,290.7200012,33.26915359,25.49842072,27.04125404
2010/1/25,140.9498596,34.50196838,107.4800034,39.63127899,87.93809509,103.9691772,25.25872993,294.480011,33.23913574,25.84410858,27.22991562
2010/1/26,140.2414246,34.13171387,107.5599976,39.66706467,87.56958008,103.9691772,25.05416489,292,32.92393112,25.40238762,27.16004181
2010/1/27,139.6527252,33.92973709,106.5299988,39.98010254,87.98617554,103.9314651,24.71322823,288.6400146,32.59371567,25.24874306,27.10412979
2010/1/28,139.1538086,33.59313583,106.4800034,38.95152664,86.97679138,103.9314651,24.91778946,289.2799988,32.68377304,25.03748512,26.46828651
2010/1/29,138.0861969,33.12189484,105.9599991,38.27177811,86.03145599,103.9691772,24.6450367,285.1199951,31.98582077,24.4421196,26.16083336
2010/2/1,138.7447357,33.45849609,108.3499985,38.69216537,87.36930847,103.9427261,24.60607529,293.7600098,33.13407135,24.986269,26.83861542
2010/2/2,139.0740051,34.09803772,109.1299973,39.04097748,88.42677307,103.9616394,24.98597717,300.2399902,33.53933334,25.21033859,27.34171677
2010/2/3,138.4054718,33.76144028,108.6999969,39.25563812,87.98617554,103.9522247,24.68400383,301.2000122,33.17158127,24.99907303,26.97836494
2010/2/4,136.8588867,33.12189484,104.3700027,38.11972427,85.27040863,103.9522247,24.51840401,286.3999939,31.40044594,23.93637085,25.37824249
2010/2/5,136.1005249,33.05456161,104.6800003,38.44172287,85.44667053,103.933342,24.23591042,281.6799927,31.42294693,23.98758888,24.93803978
2010/2/8,136.0706024,32.81894302,104.0400009,38.16444778,84.82978058,103.9710541,24.56711006,280.7200012,31.10774994,23.85954666,24.71444511
2010/2/9,137.2180786,33.02090836,105.4100037,38.55798721,85.89524841,103.9710541,24.60607529,289.6799927,32.25600052,24.59576225,25.73461151
2010/2/10,136.7590942,33.02090836,105.1200027,38.4774971,85.72705841,103.9616394,24.81063652,292.0799866,32.08337784,24.43571281,25.52497482
2010/2/11,136.2901154,33.18920898,107.1299973,39.05886459,86.62427521,103.9710541,24.85934448,294.2399902,33.03649521,25.12070656,25.42017365
2010/2/12,135.5716858,32.98724365,107.0400009,39.13936615,86.55216217,103.9710541,24.75219154,290.480011,32.83387756,24.84543037,25.18260002
2010/2/16,137.1083374,33.32384491,109.6200027,39.6402359,87.91409302,103.9427261,25.22950554,302.3200073,33.69692993,25.54963303,25.96519089
2010/2/17,135.5217896,33.32384491,109.25,39.8638382,88.33065033,103.9616394,24.83986092,303.7600098,33.87704468,25.81851578,25.90229988
2010/2/18,135.5617371,33.39116669,109.9800034,40.11426544,88.85138702,103.9710541,24.94701385,309.8399963,34.10970688,25.9529438,26.12589264
2010/2/19,135.3521729,32.8526001,109.4700012,40.09637451,89.0356369,103.9522247,25.09313011,312.7200012,34.16223526,25.74808884,26.0490284
2010/2/22,135.4020996,33.25653076,109.0699997,40.01588058,89.05166626,103.9616394,24.85934448,312.2399902,33.95210266,25.92733955,25.97217369
2010/2/23,134.4541626,33.12189484,107.8899994,39.49712372,87.97015381,103.9616394,24.47943878,306.6400146,33.03649521,25.4600029,25.33632469
2010/2/24,134.7534943,33.18920898,107.3600006,39.89960098,88.77927399,103.9522247,24.75219154,311.9200134,33.04400635,25.78649521,25.5389576
2010/2/25,134.9730225,33.25653076,108.3099976,39.8906517,88.65912628,103.9805222,24.53788757,304.8800049,33.25414276,25.28075981,25.26644516
2010/2/26,135.5517731,33.45849609,109.4300003,40.03376389,88.71517181,103.9710541,24.74245071,310.5599976,33.73446274,25.66486359,25.58088493
2010/3/1,135.0229492,33.79508972,109.4300003,40.61513901,89.63647461,103.9691849,24.44047546,306.7999878,34.08717728,26.21541786,26.01410294
2010/3/2,135.5217896,33.89608002,111.0199966,40.74036407,89.88481903,103.9219742,24.44047546,310.3999939,34.61252975,26.29223824,26.0700016
2010/3/3,136.3499756,34.13171387,111.6299973,40.78506851,89.96491241,103.9502792,24.45995903,315.2000122,34.72510147,26.50350571,26.41238022
2010/3/4,135.3421936,33.79508972,110.8300018,40.91921997,90.23731232,103.9597397,24.30410004,313.2000122,34.5675087,26.43947601,26.32853699
2010/3/5,135.611618,34.13171387,110.8099976,41.53637314,91.52711487,103.9502792,24.33332253,318.7999878,35.35551834,27.03484917,27.0342598
2010/3/8,135.7014313,34.36732864,109.8799973,41.61685944,91.54311371,103.9691849,24.25539398,318.3200073,35.18289566,26.99644089,27.10412979
2010/3/9,135.4120636,34.23268509,109.7200012,41.84941864,91.69530487,103.9597397,23.9729023,316.3999939,35.58816147,27.22050667,26.92945099
2010/3/10,135.9209442,33.99706268,108.4700012,42.18930435,92.10389709,103.9502792,23.88523102,319.2000122,35.85083389,27.27812386,27.24388504
2010/3/11,136.1803741,34.33366394,108.5999985,42.35027695,92.48844147,103.9408569,23.80730438,320.3999939,35.88085175,27.22050667,27.27882767
2010/3/12,136.9985504,34.6702652,107.9499969,42.35923386,92.49642181,103.9597397,23.9436779,316.0799866,35.80580521,27.13728142,27.36965179
2010/3/15,136.1404572,34.50196838,108.3600006,42.2518959,92.52046204,103.9597397,23.8170433,310.6400146,35.71574783,26.99004364,27.16702843
2010/3/16,137.1681824,34.83856964,110.4000015,42.5202179,93.25749969,103.9314346,23.87549019,318.3200073,36.18856049,27.42536354,27.56530762
2010/3/17,136.8090057,34.97320557,109.5899963,42.63650894,93.81026459,103.9597397,24.08005333,321.8399963,36.11351395,27.66863441,27.69107819
2010/3/18,135.5018616,34.7375946,110.3399963,42.77959442,93.76221466,103.9597397,24.26513481,319.3599854,35.69322205,27.56619835,27.41856384
2010/3/19,134.7634888,34.6702652,108.2799988,42.52085876,93.28760529,103.9597397,24.14824295,313.6000061,35.15288544,27.33573341,27.00509262
2010/3/22,134.9131622,34.83856964,107.75,42.90584564,93.78632355,103.9597397,24.06057358,316.480011,35.3480072,27.39334869,27.04008102
2010/3/23,134.3743134,35.17517471,108.3199997,43.20132065,94.44594574,103.9691849,23.74885559,317.6000061,35.80580521,27.78386497,27.15201759
2010/3/24,132.6481476,34.60294724,106.3000031,42.99539185,93.98742676,103.9502792,23.74885559,311.519989,35.27296448,27.31652641,26.69027138
2010/3/25,132.2290649,34.40098953,106.7799988,42.93270493,93.83459473,103.9502792,23.47610474,311.2000122,34.92773819,27.27172089,26.78822136
2010/3/26,133.5062561,34.93955612,108.5899963,42.97750092,93.77828217,103.9408569,23.41765785,310.6400146,34.94274902,27.42536354,27.09604454
2010/3/29,134.1647797,35.37713242,108.75,43.18341064,94.37355042,103.9408569,23.8170433,319.6799927,35.83582306,27.77105522,27.34791946
2010/3/30,133.5361786,35.57910156,107.9700012,43.3266716,94.43790436,103.9691849,23.9729023,319.6000061,36.0084343,27.8478756,27.2079792
2010/3/31,134.4342194,35.14151382,108.9499969,43.12073898,94.11614227,103.9597397,23.5929966,322.3200073,36.22607422,27.50218201,27.21498871
2010/4/1,135.2124939,35.68008041,110.2600021,43.12073898,94.75965118,103.9248123,23.77807999,329.9200134,36.88651276,28.03993225,27.87261772
2010/4/5,134.1847534,35.57910156,110.8899994,43.52365875,95.53191376,103.9153595,23.87549019,336.5599976,37.25426102,28.27040291,27.86562347
2010/4/6,133.4363708,35.68008041,111.0299988,43.64900589,95.75714874,103.9342651,23.82678223,336.1600037,37.35181046,28.39843559,27.62075233
2010/4/7,132.9275513,35.68008041,112.4899979,43.5415535,95.21012115,103.9248123,23.90471458,332.1600037,36.94654465,28.20638466,27.22198105
2010/4/8,132.8676605,35.71372986,112.6500015,43.64004135,95.53993988,103.9248123,23.7196331,331.519989,37.10416412,28.21277809,27.1240387
2010/4/9,134.2845459,35.81472778,113.6399994,43.89970016,96.16738892,103.9342651,23.72937393,329.3599854,37.35931396,28.45604706,27.75367928
2010/4/12,135.1825562,35.74740601,113.0100021,43.93552017,96.32022858,103.9436874,23.83652496,327.4400024,37.1191597,28.3472271,28.10349274
2010/4/13,135.2124939,35.68008041,112.6900024,44.15934372,96.39263916,103.9342651,23.90471458,327.1199951,37.03660965,28.33441925,28.06151581
2010/4/14,135.9209442,35.84838867,113.0299988,44.68762589,97.48660278,103.9342651,23.96315956,334.0799866,37.35931396,28.87857819,28.36932945
2010/4/15,135.1725769,36.01668549,113.6500015,44.88460922,97.56703949,103.9342651,24.09953499,333.6799927,37.14918518,28.77614594,28.22243309
2010/4/16,134.4741516,35.34348297,111.2399979,44.34737396,96.01456451,103.9720154,23.9436779,324.7999878,36.30864334,28.04633713,27.46684647
2010/4/19,134.2146606,35.27615356,111.1500015,44.32052231,96.37653351,103.9248123,23.93393707,320.8800049,36.21107101,27.97591591,27.42486954
2010/4/20,133.8056183,35.14151382,111.4599991,44.54434586,97.23722839,103.9531097,24.08979416,322.3999939,36.35366058,28.28320694,27.59275627
2010/4/21,133.3565826,35.27615356,112.3099976,44.79506683,97.0602951,103.9436874,24.28461838,322.1600037,36.06848907,28.11035156,27.18700027
2010/4/22,132.4884949,34.97320557,111.8399963,45.04576874,97.34986877,103.9531097,24.37228775,322.3999939,36.41370773,28.03353691,26.77422523
2010/4/23,133.077179,35.20883942,113.1900024,45.23379135,97.98534393,103.9531097,24.10927582,327.6000061,36.6238327,27.96951103,26.98411369
2010/4/26,133.0073395,35.44445801,112.75,45.13530731,97.61529541,103.9531097,24.08979416,322.7999878,36.51876068,27.93750572,27.01908875
2010/4/27,131.1414185,34.80490494,114.6299973,44.17726898,95.30667114,103.9531097,23.74885559,314.9599915,35.01779175,26.97083855,25.43796158
2010/4/28,131.3409882,34.6702652,114.3099976,44.20412064,96.03064728,103.9342651,23.84626579,319.7600098,35.40803909,27.38695526,25.34701157
2010/4/29,131.7800293,35.07420731,114.2799988,44.97414017,97.22117615,103.9436874,24.06057358,328.3200073,36.25610733,27.68143082,25.80176353
2010/4/30,132.4785156,34.97320557,115.3600006,44.08773422,95.57211304,103.9531097,24.25539398,330.6400146,35.92588806,27.04764748,25.6478405
2010/5/3,131.3210602,35.07420731,115.7300034,44.70552826,96.81091309,103.9304504,24.22617149,331.6799927,35.79079437,27.39975166,25.77377319
2010/5/4,129.4152222,33.99706268,114.8700027,43.36248779,94.53444672,103.9210129,24.11901855,317.6000061,34.1697464,26.05536842,24.35355759
2010/5/5,127.5792923,33.96340179,115.0899963,43.13864899,93.97132874,103.9493484,24.05083084,306.480011,33.73446274,25.83130646,23.74489784
2010/5/6,125.6834717,33.76144028,118.4899979,41.69711304,90.85021973,103.9493484,23.55403328,295.6799927,32.42111206,24.26286507,22.59753036
2010/5/7,126.6812592,33.45849609,118.2699966,40.65848541,89.49880219,103.9399185,23.47610474,290.480011,32.41359711,24.46772575,22.15677452
2010/5/10,127.2300644,34.40098953,117.5699997,42.77155304,93.44043732,103.9304504,23.70989037,297.8399963,34.68007278,26.06818008,24.55644989
2010/5/11,126.1723938,33.62678909,120.6600037,42.72676849,93.17498016,103.9399185,23.58325577,294.0799866,34.2147789,25.55603218,24.15767288
2010/5/12,125.6335754,33.92973709,121.4000015,43.5326004,94.47810364,103.9493484,23.70989037,294.1600037,34.64254379,25.82491302,24.47948837
2010/5/13,124.6756744,33.6604538,120.5599976,42.8431778,93.30369568,103.9587936,23.52481079,289.0400085,34.1697464,25.62005043,23.95477676
2010/5/14,123.1989288,33.42483521,120.3700027,42.0194397,91.61443329,103.9682236,23.13516617,278.480011,33.43426514,24.89024162,22.91935349
2010/5/17,123.2089157,33.35751724,119.3600006,42.15374374,91.66265869,103.9399185,22.84293175,271.0400085,32.99147034,24.70459175,22.98231697
2010/5/18,121.502655,32.78528595,119.4899979,41.57176208,90.41584015,103.9399185,23.02801132,267.7600098,32.31604385,24.1860466,22.63250923
2010/5/19,123.2288666,33.02090836,116.6299973,41.24045944,89.90101624,103.9587936,23.15464592,268.0799866,31.5955677,23.59707642,22.92634392
2010/5/20,124.47612,32.51600647,115.8399963,39.70940399,86.50640869,103.9682236,22.93060303,257.6000061,30.22217178,22.22708321,22.16376305
2010/5/21,125.0847855,32.81894302,115.2200012,40.14812469,87.76933289,103.9682236,23.22283554,258.1600037,31.28785515,23.1425457,22.84239197
2010/5/24,123.149025,32.38135147,116.8399963,39.98695755,86.64313507,103.9682236,23.14490509,257.3599854,30.78503227,23.0913353,21.98886299
2010/5/25,122.7099991,32.17938995,117.3600006,40.02278519,86.73165131,103.9587936,23.04749489,254.8000031,30.67246056,22.89928055,21.99586105
2010/5/26,121.303093,31.77545547,118.4700012,39.57509995,86.20876312,103.9399185,23.1156826,260.7200012,30.92761803,22.73282814,21.38719559
2010/5/27,122.9494781,32.54965973,118.6900024,41.07035065,89.09660339,103.9682236,23.3689518,274.480011,32.67625809,24.08361053,23.02429962
2010/5/28,122.1013412,32.01109695,118.8799973,40.82860565,87.97848511,103.9682236,22.96956635,272.3200073,32.12841034,23.6931057,22.54156303
2010/6/1,121.762085,31.9101181,119.9100037,40.45255661,86.49835205,103.9644775,22.92086029,265.4400024,31.96330452,23.16815758,22.1427803
2010/6/2,121.8419189,32.07841492,119.7799988,41.41057968,88.75070953,103.9739151,22.90137863,270.3200073,32.97646332,23.89796638,22.76543808
2010/6/3,120.9538727,32.01109695,117.9599991,41.80455399,89.05636597,103.9550476,22.91111946,274.0799866,32.69878006,23.94277763,22.5905304
2010/6/4,119.0181198,31.40520477,119.1900024,40.37197495,85.92720032,103.9927292,22.46302795,261.4400024,31.62558365,22.89287567,21.2122879
2010/6/7,118.5391769,30.90029907,121.4899979,39.63776779,84.85736084,103.9550476,22.27794647,260.7200012,31.1828022,22.50236511,20.99541855
2010/6/8,118.85849,31.20323753,121,39.56615448,85.76635742,103.9927292,22.52147484,265.519989,31.91076851,23.19376755,21.32423592
2010/6/9,119.2575989,31.23690033,120.5599976,39.23485184,85.30783844,103.9644775,22.49225044,271.6000061,31.97080994,23.21296501,21.24727821
2010/6/10,120.7842484,31.77545547,118.9700012,40.35407257,87.80149841,103.9927292,22.69681358,278.1600037,33.22412491,24.28847313,22.38764954
2010/6/11,120.3052902,31.70815086,120.0100021,40.73906708,88.22787476,104.002182,22.94034195,273.8399963,33.43426514,24.41650963,22.63950539
2010/6/14,121.6223907,31.9101181,119.5999985,40.7301178,88.09109497,103.9927292,23.17412949,274.6400146,33.15657806,24.48052979,22.89136505
2010/6/15,122.7997971,32.48233414,120.9899979,41.82244873,90.09407806,103.9550476,23.43713951,281.8399963,33.98961258,25.10790443,23.95477676
2010/6/16,122.3607635,32.61698914,120.3300018,41.99259567,90.06192017,103.9739151,23.46636391,283.9200134,34.1247139,25.01187706,23.72390556
2010/6/17,123.2188721,32.54965973,121.9000015,42.12688065,90.20668793,103.9927292,23.37869263,281.1199951,34.012146,24.94145966,23.87783051
2010/6/18,123.08918,32.61698914,122.8300018,42.16187668,90.30449677,103.9739151,23.47610474,283.2799988,34.0721817,25.00547791,23.92304802
2010/6/21,122.5104446,32.8526001,120.3899994,41.80303955,90.04586792,103.9927292,23.54429245,282.6400146,34.50588989,25.40878868,23.76513481
2010/6/22,122.1113129,32.44868088,121.4499969,41.48009872,88.55870056,103.9644775,23.52481079,280,33.90266037,25.00547791,23.45649529
2010/6/23,122.4206467,32.30967331,120.9499969,41.30965424,88.28390503,103.9739151,23.45662117,273.9200134,33.84921646,24.95675278,23.59286308
2010/6/24,122.5902634,32.20796967,121.3000031,40.6817131,86.82099915,103.9739151,23.67092705,275.1199951,33.23072052,24.50205421,22.98277473
2010/6/25,123.1689987,32.34358215,122.7600021,40.68980026,87.18470001,103.9927292,23.5929966,285.2799988,33.7117691,24.7099247,23.14067841
2010/6/28,122.0614243,31.97064781,121.0899963,40.5459938,86.90988159,103.983345,23.46636391,281.6799927,33.49797058,24.48256493,23.01147842
2010/6/29,121.2931213,31.1908741,121.2699966,38.98205948,84.22653961,103.983345,22.98904991,273.3599854,31.91737175,23.4172554,21.9707222
2010/6/30,121.6024399,31.1908741,121.6800003,38.38881683,83.42640686,104.002182,23.3689518,271.6799927,31.62721825,23.21589279,21.94201469
2010/7/1,124.4960632,31.29257965,117.0400009,38.28094482,83.05458832,103.9616241,23.56377411,262.9599915,31.96318436,23.2678566,22.37985039
2010/7/2,124.805397,31.42819214,118.4899979,38.17310333,82.60196686,103.9804993,23.48584557,260.7999878,32.26098251,23.30033875,22.15734482
2010/7/6,125.5238113,32.07236099,116.5100021,38.28994751,83.14350891,103.9616241,23.2715416,260.8800049,32.45950317,23.69008446,22.78898239
2010/7/7,125.733345,32.68260956,117.7300034,39.5123558,85.76219177,103.9899292,23.79756165,269.2000122,33.52087784,24.26820755,23.86562347
2010/7/8,126.2222595,32.75041962,117.2099991,39.72806931,86.61084747,104.0088043,23.98264313,273.8399963,33.84158325,24.66444778,24.05224037
2010/7/9,125.7233658,32.54700851,118.3600006,40.10556793,87.25745392,104.0088043,23.90471458,274.7200012,34.29208755,24.89179993,24.14554977
2010/7/12,125.2045135,32.37748337,117.3399963,40.22241974,87.31400299,104.0088043,23.85600662,270.2399902,33.48269653,24.77487373,24.02352524
2010/7/13,126.451767,32.54700851,118.3600006,40.74373627,88.63145447,103.9804993,24.06057358,277.9200134,34.0324707,25.08666992,24.59057045
2010/7/14,126.6912308,32.78432846,118.3000031,40.9504776,88.62337494,104.0182571,24.34306526,277.2799988,33.89503098,25.14513779,24.64798164
2010/7/15,128.6269989,32.51309586,118.2300034,40.98641968,88.64763641,103.9899292,24.71322823,276.6400146,33.65832138,25.07368469,24.827425
2010/7/16,128.5371857,31.69941902,116.6699982,39.85391235,86.20674896,103.9993668,24.61581612,273.2799988,32.75730896,24.38512802,24.04506493
2010/7/19,128.6968536,31.80112839,115.7300034,40.19546127,86.71591949,103.9804993,24.31384087,275.6799927,33.17728043,24.50855446,24.27474213
2010/7/20,128.207901,32.00453949,116.6500015,40.68082428,87.67773438,103.9899292,24.14824295,278.5599976,34.05537796,25.21010017,24.18143463
2010/7/21,126.9905777,31.42819214,115.8499985,40.1235466,86.53807831,103.9804993,24.22617149,273.6000061,34.04011154,24.67094421,23.59286308
2010/7/22,128.1380768,32.00453949,116.8600006,41.13922119,88.4697876,103.9993668,24.36254501,283.3599854,35.15493011,25.32052231,24.64798164
2010/7/23,128.4373932,32.47919083,116.0899963,41.3998642,89.23762512,103.9804993,24.49892044,283.1199951,35.33054733,25.74924278,24.95661736
2010/7/26,129.2256622,32.51309586,115.5199966,41.741436,90.16710663,103.9710617,24.33332253,282.7999878,35.49089432,26.08701897,25.25808144
2010/7/27,129.295517,32.34358215,113.5100021,41.72344208,90.15901184,103.9899292,24.30410004,277.3599854,35.21600723,25.98308754,25.48059464
2010/7/28,129.1558075,32.71651459,113.7799988,41.39089584,89.57707977,104.0088043,24.65477943,274.8800049,35.36872864,25.75574112,25.34420967
2010/7/29,130.0238953,32.91993332,114.2900009,41.085289,89.140625,103.9804993,24.86908531,280.480011,35.32290649,25.95061493,25.40881348
2010/7/30,129.5948486,32.64870453,115.4899979,41.17517471,89.1244812,103.9804993,25.30743408,282.7200012,35.59015656,25.99607849,25.26525688
2010/8/2,130.971817,33.36068344,115.5400009,41.94815063,91.13696289,103.9786072,25.31717491,291.8399963,36.34609985,26.78207207,26.36343765
2010/8/3,131.5804443,33.22505569,115.9899979,41.76840973,90.70053864,103.9786072,25.10287285,295.2799988,36.17812729,26.59369469,26.2988472
2010/8/4,130.8920288,33.15725327,116.7200012,42.19085693,91.30670929,104.0163345,25.66785812,295.2000122,36.33082199,26.70412254,26.38496399
2010/8/5,131.1714172,33.12334442,116.9800034,42.09197617,91.20972443,103.9880295,25.46329117,293.6799927,36.23920822,26.59369469,26.3706131
2010/8/6,132.1592255,33.42847824,117.8399963,42.02906036,90.83791351,103.9880295,25.01520157,289.6000061,36.04066849,26.61317825,26.32036972
2010/8/9,131.5405579,33.46238327,117.4000015,42.31667328,91.32288361,103.9880295,25.18079948,292.2399902,36.19337463,26.83402634,26.435215
2010/8/10,131.1015167,33.25896454,117.7300034,41.94815063,90.82983398,103.9880295,25.05416489,286.9599915,35.90322113,26.48326874,26.28448486
2010/8/11,128.1280975,32.14016724,117.3399963,40.8066597,88.34047699,103.997467,24.83012009,277.9200134,34.70441818,25.41795921,24.72693825
2010/8/12,127.53936,32.03845596,118.7699966,40.48307419,87.7989502,104.0163345,25.2782135,271.3599854,34.96402359,25.35949707,24.64798164
2010/8/13,126.8010101,32.00453949,118.7399979,40.19546127,87.54032135,103.9880295,25.29769516,270.3200073,35.03274918,25.53488541,24.33216667
2010/8/16,127.459549,32.24187469,119.7300034,40.26736069,87.49988556,103.997467,25.26847076,268.8800049,35.46035767,25.7102623,24.44701385
2010/8/17,128.0582123,32.4113884,119.75,40.77968597,88.57485199,104.006897,25.40484619,270.9599915,35.73524475,26.05454254,24.87766647
2010/8/18,127.8586731,32.61481094,120.2200012,40.94147491,88.73652649,104.0258026,25.40484619,269.4400024,35.79632568,25.90513802,24.84178162
2010/8/19,127.4695282,32.54700851,120.3899994,40.32128906,87.19275665,103.997467,25.49251556,266,35.31528091,25.56735992,24.2029686
2010/8/20,126.3719406,32.24187469,119.9700012,40.37521744,86.90988159,104.0258026,25.54122162,263.6000061,35.16255951,25.50239754,23.80819893
2010/8/23,125.9229202,32.03845596,119.7799988,39.97973633,86.5785141,103.997467,25.69708061,259.4400024,34.67387009,25.40496445,23.74360085
2010/8/24,126.0027466,32.00453949,120.3600006,39.2336998,85.29341125,103.9880295,25.19054222,254.1600037,34.1088295,24.95026398,23.31293869
2010/8/25,125.7932205,31.90285301,121.3600006,39.61120987,85.62479401,103.997467,24.96649551,258.9599915,34.01720428,24.9827404,23.31293869
2010/8/26,126.5714951,31.86893654,120.9599991,39.13483429,85.05095673,103.9880295,25.20028305,260.9599915,33.72703934,25.0541954,23.24116898
2010/8/27,126.611412,32.27577591,121.0100021,39.61120987,86.36838531,104.0163345,25.43407059,268.5599976,34.68915176,25.67129135,23.82255554
2010/8/30,125.9329224,32.17406464,120.9100037,39.19776917,85.11560059,103.997467,25.49251556,264.1600037,33.97137833,25.52838516,23.29858398
2010/8/31,125.9728241,31.80112839,122.0800018,39.06291199,85.11560059,104.006897,25.30743408,255.3600006,34.5211525,25.56086349,23.38472176
2010/9/1,127.2799377,32.68260956,121.6900024,40.23140335,87.66156006,104.0059662,25.61915016,263.6000061,35.74287796,26.70412254,24.44701385
2010/9/2,127.4894791,32.58090591,122.2900009,40.68082428,88.47789001,104.0059662,25.81397438,267.1199951,36.00249481,26.82104683,24.7628212
2010/9/3,128.1879883,32.81821442,121.8600006,41.35494232,89.62558746,104.0153809,26.26206398,264.7200012,36.20102692,26.97044563,25.12888908
2010/9/7,126.2023087,32.81821442,122.6999969,41.07629013,88.61528015,103.996521,26.18413544,262.1600037,35.73524475,26.82104683,24.38240433
2010/9/8,126.401886,32.88602448,122.7099991,41.57064819,89.23762512,103.996521,26.14517212,265.1199951,35.97195435,27.02890968,24.61209869
2010/9/9,126.3120651,32.98773956,121.5599976,41.73244858,89.64983368,103.996521,26.33999443,263.1199951,35.99485779,27.36019325,24.85613251
2010/9/10,126.3819275,33.22505569,121.7300034,41.88523483,90.10244751,103.996521,26.24258423,270.1600037,36.14757156,27.38617706,24.99968147
2010/9/13,127.9784164,33.56409836,121.6200027,42.46948624,91.10464478,104.0342941,26.50559235,272.2399902,36.96460342,27.95780563,25.55954742
2010/9/14,129.3054657,33.665802,124.0199966,42.64925766,91.0480957,104.0059662,26.83679008,271.1199951,36.91877747,28.08121681,25.81075859
2010/9/15,129.3354034,33.59799957,123.9400024,42.91888428,91.39564514,104.0248413,26.680933,267.9200134,36.88059616,28.13968658,25.78205109
2010/9/16,130.0139465,33.15725327,124.6299973,43.08966827,91.37136078,104.0342941,26.78808403,263.8399963,36.88824081,27.94481087,25.84664345
2010/9/17,129.5948486,33.05554581,124.5400009,43.23563004,91.40547943,104.0153809,27.04135513,261.2000122,36.68971252,27.9253273,25.49567032
2010/9/20,129.8443298,33.63189697,124.8700027,43.99239731,92.80310059,104.0153809,26.84653091,265.7600098,37.04093552,28.47746849,25.96315765
2010/9/21,131.5405579,33.25896454,126.0100021,43.98339844,92.61624908,104.0153809,26.74912071,261.2000122,36.96460342,28.40601349,26.12137604
2010/9/22,133.1171112,33.15725327,126.1999969,43.86627197,92.16119385,104.0153809,26.79782677,260.6400146,37.14785004,28.44499207,26.10700226
2010/9/23,132.4086456,33.02164078,126.3000031,43.84825516,91.41365051,104.0437241,26.64196968,261.3599854,37.20130157,28.2371273,25.61075211
2010/9/24,134.1149139,33.46238327,126.6900024,44.74017334,93.29877472,104.0153809,27.17773056,267.2000122,37.20894623,28.89319229,26.72551346
2010/9/27,133.905365,33.63189697,126.7200012,44.49692154,92.85185242,104.0342941,27.27514267,265.9200134,37.60600281,28.95165443,26.38747978
2010/9/28,134.992981,33.76750946,127.8499985,44.47890091,93.17690277,104.0342941,27.14850807,265.519989,37.95724106,29.19200897,26.71831703
2010/9/29,135.4918823,33.93702698,127.9499969,44.40684128,93.01438141,104.0248413,26.88549805,271.519989,38.10995102,29.02311897,26.47378731
2010/9/30,135.5118408,33.53019333,127.9100037,44.20862961,92.73808289,104.0342941,26.76860428,278.7200012,38.59101105,28.77627373,26.40186882
2010/10/1,136.9486847,33.59799957,128.9100037,44.15457535,93.12812042,104.0239105,25.96009064,285.0400085,38.98042297,29.05558968,26.63920021
2010/10/4,136.0905609,32.95383072,128.4600067,43.67707825,92.42932892,104.0050201,25.70682144,284.7200012,38.69790649,28.99063492,26.0854187
2010/10/5,137.547348,34.00483704,130.9900055,44.74017334,94.29010773,104.0239105,26.26206398,288.7200012,39.56837845,29.47131538,27.14984322
2010/10/6,138.5252075,34.37777328,131.8099976,44.35276794,94.28198242,104.0239105,26.09646797,290.2399902,39.23240662,29.65969658,27.3152504
2010/10/7,138.3156738,34.51337433,130.3699951,44.51495361,94.16823578,104.014473,26.32051277,283.6799927,38.72080994,29.48431015,27.36559677
2010/10/8,138.4453583,34.68289948,131.6600037,44.82125854,94.69639587,104.0522156,27.96676064,289.2000122,39.44621658,29.96499252,27.4662838
2010/10/11,137.8965607,34.61509323,132.2899933,44.83927536,94.78578186,104.014473,27.56737518,284.7999878,39.49966812,29.89354706,27.39436913
2010/10/12,138.3455963,34.30995941,131.9600067,45.14559174,95.07827759,104.0239105,28.1128788,285.2000122,39.59128189,29.7831192,27.37997246
2010/10/13,138.734726,34.41166306,134.0700073,45.51497269,95.81771851,104.0427856,27.94728088,289.2799988,40.2784996,30.01046371,27.96972275
2010/10/14,139.9121704,34.64898682,134.75,45.42487335,95.44393921,104.014473,28.05443001,288,40.12578583,30.16636658,28.17109489
2010/10/15,138.9442902,34.37777328,133.6799927,46.38887405,95.63895416,104.0427856,27.78168106,283.7600098,40.0036087,30.11440659,28.11356354
2010/10/18,139.1138916,34.61509323,134.2799988,46.21768951,96.11024475,104.0239105,27.8596096,290.2399902,40.46175385,30.32226753,28.25021553
2010/10/19,136.5096436,34.30995941,130.1100006,45.7852478,94.85079193,104.0522156,27.66478729,276.9599915,39.14077759,29.25696373,27.4519062
2010/10/20,138.6648865,34.58118439,131.3200073,46.11858368,95.77708435,104.0427856,28.41485214,284.7200012,39.78218079,29.8285923,28.13513756
